a,b,x,y,a,b,x,y
33,64,123010045,940088159,33,64,-112998903,696820867
33,64,123010045,940088159,33,64,-573661411,-252873016
33,71,564577502,2373462,33,71,-41622368,1451993312
33,72,797127991,-82320616,33,72,-770247388,-113202097
33,72,797127991,-82320616,33,72,-806190153,-170584838
33,72,797127991,-82320616,33,72,-28078866,-2061710639
33,79,1489726040,-2137988122,33,79,443464088,268357342
33,79,1489726040,-2137988122,33,79,2043190100,-1490683183
33,82,-1800305371,1546298170,33,82,649225828,463628104
33,82,1815660850,-1605029265,33,82,649225828,463628104
33,82,449672327,223577658,33,82,649225828,463628104
33,83,-628162668,1702766651,33,83,66151478,1232746355
33,83,-628162668,1702766651,33,83,2074307035,-1667885243
33,84,-1446356736,-1373279884,33,84,1333422247,79812879
33,84,-1446356736,-1373279884,33,84,1030413827,-1732991441
33,84,-1446356736,-1373279884,33,84,927673114,-1728118272
33,85,-2001063719,-1020552956,,,,
33,85,-567174115,-2049047655,,,,
33,90,-52501444,350175090,,,,
33,94,1325407502,-1454429788,,,,
34,7,1975743630,-151643918,,,,
34,8,955409153,-439799804,,,,
34,8,562281691,1040413882,,,,
34,9,415589631,-1236511866,,,,
34,9,-1873678139,-241173529,,,,
34,9,-1479869419,-785112296,,,,
34,9,1363708859,-608365633,,,,
34,11,1814721245,-1252174329,,,,
34,16,-835306553,1408990329,,,,
34,25,-295934946,927013389,,,,
34,25,400586701,1784317458,,,,
34,29,-1282846002,-1142772089,,,,
34,33,1204548788,-1876988908,,,,
34,41,925939741,-970475171,,,,
,,,,33,87,751500765,-561602102
,,,,33,91,137779944,-1429334571
,,,,34,0,1280476020,1749494294
,,,,34,2,-567928181,-188840966
,,,,34,10,1898635733,208165304
,,,,34,18,361130442,1008896961
,,,,34,19,61916029,-1996448978
,,,,34,19,-559624486,802084886
,,,,34,27,-1353877436,671911729
,,,,34,31,-2110236787,1494733826
,,,,34,34,269373058,-559527271
,,,,34,38,-1736627140,-536086291
,,,,34,38,-1715602615,-1379250251
33,86,-840755728,-1230846843,33,86,-1425928746,1663159376
33,86,-840755728,-1230846843,33,86,1563434185,1025580043
33,88,-1956683720,884487378,33,88,210460565,271914653
33,88,-1908050536,2110852631,33,88,210460565,271914653
33,92,1955904835,-1220768502,33,92,1255627285,-1371705417
33,92,1955904835,-1220768502,33,92,-287106281,-1224560068
33,92,-537140910,1248711454,33,92,1255627285,-1371705417
33,92,-537140910,1248711454,33,92,-287106281,-1224560068
33,92,-2137625276,-1056204288,33,92,1255627285,-1371705417
33,92,-2137625276,-1056204288,33,92,-287106281,-1224560068
33,92,592316234,-2038513091,33,92,1255627285,-1371705417
33,92,592316234,-2038513091,33,92,-287106281,-1224560068
33,93,-671774754,-1166496050,33,93,-1241897976,931970099
33,93,-671774754,-1166496050,33,93,-875728999,-2047578101
33,95,-86416270,-381770390,33,95,501060657,1230877478
33,95,-86416270,-381770390,33,95,118601905,1170477361
33,96,-2137732631,-774945870,33,96,-1377238829,-1388780072
33,97,723969115,1175313108,33,97,-1777753231,1739124320
33,99,1878221015,1249457057,33,99,377929286,-2074030587
34,1,-646808624,-583870843,34,1,-1079198897,669458420
34,1,-646808624,-583870843,34,1,2070040535,-652341700
34,1,-646808624,-583870843,34,1,1621685956,1129368272
34,1,1603264789,-963390144,34,1,-1079198897,669458420
34,1,1603264789,-963390144,34,1,2070040535,-652341700
34,1,1603264789,-963390144,34,1,1621685956,1129368272
34,3,-1029544826,-64366105,34,3,777275519,-1946782617
34,3,-1029544826,-64366105,34,3,217381660,202869538
34,3,-1029544826,-64366105,34,3,646553376,691693516
34,3,818081960,89818111,34,3,777275519,-1946782617
34,3,818081960,89818111,34,3,217381660,202869538
34,3,818081960,89818111,34,3,646553376,691693516
34,6,1151755655,345597566,34,6,1047689583,-505066146
34,12,-475867171,1848728484,34,12,-1301572004,1934167085
34,12,-475867171,1848728484,34,12,-19913364,1968013627
34,12,-475867171,1848728484,34,12,-1909157506,326890793
34,13,1873768199,-766831552,34,13,-2029299005,1009642454
34,14,-1255167824,-35552683,34,14,-1848310117,507836186
34,14,-262188090,-196744017,34,14,-1848310117,507836186
34,15,-814431606,330894227,34,15,1908398001,921620891
34,15,-814431606,330894227,34,15,-323838909,1818040193
34,15,-1230631266,1837137910,34,15,1908398001,921620891
34,15,-1230631266,1837137910,34,15,-323838909,1818040193
34,15,2041344762,-1514059809,34,15,1908398001,921620891
34,15,2041344762,-1514059809,34,15,-323838909,1818040193
34,17,-1595009002,618381350,34,17,366096163,1813521331
34,17,-1595009002,618381350,34,17,518515569,1325637248
34,22,530517777,1735018009,34,22,-1330240474,-1542425789
34,23,1100003467,-601533141,34,23,-800093831,-202894486
34,23,349874873,-800209840,34,23,-800093831,-202894486
34,23,1082821372,699610967,34,23,-800093831,-202894486
34,23,2064413508,1495540308,34,23,-800093831,-202894486
34,23,685213226,737403653,34,23,-800093831,-202894486
34,26,1486751346,187817982,34,26,-471257622,1393956494
34,26,1486751346,187817982,34,26,-1025308185,-1046572948
34,28,-1529451644,-1997460393,34,28,871512628,1154676229
34,30,-1435965049,124664796,34,30,573555380,-1892510061
34,30,-1435965049,124664796,34,30,1934112250,241508739
34,30,-1435965049,124664796,34,30,-802947305,900580485
34,32,-1739521142,-1115495507,34,32,777132919,1530175838
34,32,-1739521142,-1115495507,34,32,1533198106,2093367475
34,35,-561502830,-1274508041,34,35,202345061,-1111723354
34,36,1622088078,789504921,34,36,2089666808,811822530
34,36,-686256707,1212864309,34,36,2089666808,811822530
34,37,-1458858196,-1235966798,34,37,-1287657159,-1482905184
34,39,591183909,-1197379709,34,39,-544679817,-110730330
34,39,592640734,-106541490,34,39,-544679817,-110730330
34,39,83689573,1111635428,34,39,-544679817,-110730330
34,39,-1697188474,155983218,34,39,-544679817,-110730330
34,43,-1751949593,197276551,34,43,540499783,-752849575
34,46,-1803077757,-139485049,,,,
34,46,1786737235,525121337,,,,
34,47,833826934,-1330787660,,,,
34,50,2053985803,662503268,,,,
34,50,-42768521,192810605,,,,
34,54,1749955153,151277473,,,,
34,69,734803093,738101639,,,,
34,72,-1916095533,-935606950,,,,
34,72,-1430846973,1361306414,,,,
34,73,-280773756,-605318052,,,,
34,73,-190503245,-442593596,,,,
34,78,608044503,327881855,,,,
34,87,580492746,198017465,,,,
34,89,-836165747,-533894208,,,,
35,1,-580108502,-408315164,,,,
35,4,928938785,1712308227,,,,
35,4,-248358057,-384007894,,,,
,,,,34,44,1992358736,463937497
,,,,34,44,-822488552,162360254
,,,,34,49,-188657193,1948869920
,,,,34,60,1411376623,-859121307
,,,,34,60,1308630473,-716658188
,,,,34,60,-168277664,657636404
,,,,34,67,-1755078951,818460808
,,,,34,68,1267256480,-813293844
,,,,34,70,-282420446,288566236
,,,,34,80,1376686059,-1077370997
,,,,34,81,-860940859,-1637479274
,,,,34,81,1123930953,-529884025
,,,,34,91,2127510069,-376233966
,,,,34,93,-504464799,1536656369
,,,,34,97,-801721438,893850997
,,,,34,97,-794959472,-734846958
,,,,34,97,-1638390748,-1547394003
34,45,-952935721,-913556433,34,45,-1140211015,1580606710
34,45,-952935721,-913556433,34,45,-1114811297,1413895267
34,45,-952935721,-913556433,34,45,937948954,59735195
34,45,1916375500,-1281094870,34,45,-1140211015,1580606710
34,45,1916375500,-1281094870,34,45,-1114811297,1413895267
34,45,1916375500,-1281094870,34,45,937948954,59735195
34,51,-464098414,1738240377,34,51,441739581,-1047601783
34,52,-1656425466,1959375555,34,52,1087860016,940305456
34,52,163539311,677610595,34,52,1087860016,940305456
34,56,1546275740,484667177,34,56,-1320604316,-1087802705
34,56,1546275740,484667177,34,56,1893406986,-2087206726
34,57,1102206813,-382842254,34,57,-1726892054,1720557310
34,58,-529129561,-1389593450,34,58,514050881,-740276993
34,59,-1181643408,-1536693628,34,59,-991718554,-1470034721
34,59,-1181643408,-1536693628,34,59,-334763254,-1644980318
34,62,-103804751,-1530401990,34,62,730809265,-79452035
34,63,1117534725,2024153768,34,63,1322335680,1043923857
34,64,-590832786,-1246848403,34,64,-1172335931,1651246327
34,64,-590832786,-1246848403,34,64,-1198718954,-1383201371
34,64,-590832786,-1246848403,34,64,-1943155727,221156174
34,74,1482717605,-1949565942,34,74,-474259548,1586899865
34,74,1482717605,-1949565942,34,74,-1648282752,-359368974
34,75,-514892331,-1595393533,34,75,-2053422404,802935825
34,76,-745589539,-192322008,34,76,1840171062,-1710726873
34,76,-745589539,-192322008,34,76,1357778295,-1965032631
34,77,48182865,-285215687,34,77,-559399897,1874176549
34,77,-306246685,-228500546,34,77,-559399897,1874176549
34,77,-810871573,-928420095,34,77,-559399897,1874176549
34,82,287952756,1877954476,34,82,-1389228331,-1842411010
34,83,-355614335,1340292423,34,83,-1631507331,2109578125
34,85,761555755,-1441497353,34,85,-1717071399,144884120
34,85,761555755,-1441497353,34,85,192180395,43310948
34,85,761555755,-1441497353,34,85,888171917,1913279204
34,86,-1952268902,-1684386191,34,86,1669720725,641083732
34,88,844242720,55965468,34,88,-641447655,1792884690
34,90,936132754,1268504787,34,90,-687603129,-2003231779
34,90,936132754,1268504787,34,90,-708139298,1502414567
34,94,513737868,-321153766,34,94,-286281495,462439102
34,94,1000757762,-1849635531,34,94,-286281495,462439102
34,94,620830471,677481329,34,94,-286281495,462439102
34,95,-1361725627,-366232989,34,95,-1056242403,2128986799
34,95,-1361725627,-366232989,34,95,-1376481561,1274527327
34,95,-1361725627,-366232989,34,95,-446667958,-1922034378
34,95,-1361725627,-366232989,34,95,889515316,362589246
34,96,1451748554,1580739299,34,96,-2041886725,1870084532
34,98,1706293016,-194666930,34,98,-1788810152,1179468239
34,98,1706293016,-194666930,34,98,-880663584,-1725865611
34,98,1023408038,116790916,34,98,-1788810152,1179468239
34,98,1023408038,116790916,34,98,-880663584,-1725865611
34,99,926684916,117798930,34,99,463719502,770958337
34,99,345106923,1460554395,34,99,463719502,770958337
35,0,877270450,1024090440,35,0,-1933961915,-1337027300
35,0,877270450,1024090440,35,0,-1835661007,-1897081035
35,0,877270450,1024090440,35,0,1351882579,-501273391
35,0,1948749456,-1928582447,35,0,-1933961915,-1337027300
35,0,1948749456,-1928582447,35,0,-1835661007,-1897081035
35,0,1948749456,-1928582447,35,0,1351882579,-501273391
35,2,667677989,2011901480,35,2,1798977946,688546235
35,2,667677989,2011901480,35,2,-1697147260,1906286582
35,3,-702253186,749482945,35,3,-2048376639,-121632397
35,3,-702253186,749482945,35,3,820044014,-5431675
35,3,1198498661,1920846125,35,3,-2048376639,-121632397
35,3,1198498661,1920846125,35,3,820044014,-5431675
35,5,-1803703498,-989935603,35,5,-1305650944,-412816775
35,6,-1739411487,572612730,35,6,1247483269,1490912043
35,6,-841627009,-1070858140,35,6,1247483269,1490912043
35,14,2001363559,275141897,,,,
35,21,-9997574,1247461611,,,,
35,23,-129260559,1145114205,,,,
35,26,-288523729,1755716202,,,,
35,27,2022810130,-375590135,,,,
35,28,588431666,-2077829282,,,,
35,37,1229944306,-306522825,,,,
35,37,1465167829,-1983637546,,,,
35,37,678348402,-1269007116,,,,
35,48,-1883525121,544204749,,,,
35,48,-121286344,1208315404,,,,
35,52,-114476304,873688968,,,,
35,54,-989453380,851797822,,,,
35,59,1734488210,271435349,,,,
35,60,2097435888,362454600,,,,
35,60,-551012905,-1633936569,,,,
,,,,35,8,-1203118131,1429317614
,,,,35,8,53807200,1192218608
,,,,35,11,-1224038376,-45363264
,,,,35,11,-1969731147,1192849713
,,,,35,11,1285900631,646881251
,,,,35,12,-1210867323,763613916
,,,,35,15,-157613536,-958343937
,,,,35,16,-872993292,-961091008
,,,,35,16,-20992090,-1971121658
,,,,35,22,1984291972,260044998
,,,,35,24,-1488521874,-1163878090
,,,,35,31,834759269,1235586619
,,,,35,35,-2073340859,1121214515
,,,,35,39,537731922,-1071720362
,,,,35,47,-1017576403,1679288099
,,,,35,51,2026591574,1283454066
,,,,35,51,1848306803,375811465
,,,,35,61,1060219630,576685499
,,,,35,61,1158244988,-899903344
,,,,35,62,1777224932,-2114505663
,,,,35,64,-1046686108,-1734199225
,,,,35,66,1691561053,-580097223
35,10,-25694147,221190231,35,10,-1362338890,-185350780
35,13,-1591572516,-271029817,35,13,237050321,-1273596448
35,13,-1591572516,-271029817,35,13,761099051,2121611695
35,17,1342282477,-1076248884,35,17,967291960,1472937952
35,18,1167363039,-571231477,35,18,-1289014804,577635893
35,18,1167363039,-571231477,35,18,-1580634861,676981783
35,18,-420508138,-1968033678,35,18,-1289014804,577635893
35,18,-420508138,-1968033678,35,18,-1580634861,676981783
35,18,-1307348715,-1354750403,35,18,-1289014804,577635893
35,18,-1307348715,-1354750403,35,18,-1580634861,676981783
35,20,1395466343,-499407740,35,20,118008989,-949824038
35,25,-1976663471,513382101,35,25,-71570493,-2014916468
35,25,-1976663471,513382101,35,25,-799987861,-585036509
35,29,-1959799282,-1520335880,35,29,165207716,-690668039
35,29,24283848,-960055545,35,29,165207716,-690668039
35,34,-1057381749,-728310144,35,34,1358603068,1826837723
35,34,-1057381749,-728310144,35,34,965607440,-187328526
35,36,-1819551050,-1996764919,35,36,1695673881,1304994183
35,38,1959518165,-763042072,35,38,-1583515357,1590067523
35,38,-2031988200,-1351205360,35,38,-1583515357,1590067523
35,40,-457519333,1079033432,35,40,70297770,-104437211
35,40,-1817145662,2118233130,35,40,70297770,-104437211
35,41,-1265613007,1507395997,35,41,-780145256,-2000874705
35,41,1106670783,-973624072,35,41,-780145256,-2000874705
35,42,567748397,-1629726846,35,42,138971476,-2077639867
35,42,567748397,-1629726846,35,42,-997900427,-1526697973
35,42,567748397,-1629726846,35,42,-356633986,1892430241
35,44,-1913092677,-228559330,35,44,913112319,-1145960257
35,44,-1913092677,-228559330,35,44,-1489371128,1968338864
35,44,-1913092677,-228559330,35,44,-1490491343,1356452377
35,46,-95835435,2014694759,35,46,-501681230,-1901218705
35,46,-95835435,2014694759,35,46,1050755342,554078848
35,46,-95835435,2014694759,35,46,1865876341,525324313
35,50,120584125,837603451,35,50,-1215330931,-27525072
35,50,120584125,837603451,35,50,793374448,102490686
35,50,1695155715,1090152058,35,50,-1215330931,-27525072
35,50,1695155715,1090152058,35,50,793374448,102490686
35,50,-93374697,-1515421953,35,50,-1215330931,-27525072
35,50,-93374697,-1515421953,35,50,793374448,102490686
35,50,-1558660988,111073249,35,50,-1215330931,-27525072
35,50,-1558660988,111073249,35,50,793374448,102490686
35,53,204587378,1848374245,35,53,-1244472830,1067814637
35,53,204587378,1848374245,35,53,-1957752780,-1196519304
35,53,-534346679,1246979274,35,53,-1244472830,1067814637
35,53,-534346679,1246979274,35,53,-1957752780,-1196519304
35,57,1543325502,87308122,35,57,1068639531,1984807873
35,58,911703845,-1502033290,35,58,1413553006,-1283313679
35,58,911703845,-1502033290,35,58,-1415624635,815279203
35,58,442244747,663010220,35,58,1413553006,-1283313679
35,58,442244747,663010220,35,58,-1415624635,815279203
35,63,-849603706,-378901874,35,63,-1898542126,-1068949739
35,63,-849603706,-378901874,35,63,-1732767041,-464942477
35,63,-849603706,-378901874,35,63,2115766690,1599441314
35,63,-849603706,-378901874,35,63,1275775302,1251506524
35,63,899818083,-1290901380,35,63,-1898542126,-1068949739
35,63,899818083,-1290901380,35,63,-1732767041,-464942477
35,63,899818083,-1290901380,35,63,2115766690,1599441314
35,63,899818083,-1290901380,35,63,1275775302,1251506524
35,67,-990716625,-1319808514,35,67,-1128935584,-1598206206
35,67,-125109007,-877104256,35,67,-1128935584,-1598206206
35,69,-1484236197,-1341699162,35,69,1163480615,714596196
35,71,1396133326,392326800,35,71,1402082620,2134041083
35,72,-339769417,-1651550286,,,,
35,72,-547351374,1618857727,,,,
35,74,1067837951,-1137749609,,,,
35,75,1796563765,40553316,,,,
35,77,85130960,1554171220,,,,
35,78,1686054596,-2133093937,,,,
35,82,-572798090,-681529098,,,,
35,82,-1859875386,-362842906,,,,
35,84,-1018877756,1104425098,,,,
35,85,-638442167,59682515,,,,
35,87,1341512533,-862098056,,,,
35,91,145901269,-83205085,,,,
35,91,-485214192,1608158310,,,,
35,98,386580324,-1764808091,,,,
35,98,1173959665,-2062907680,,,,
35,98,994029485,1042644063,,,,
36,2,940645233,-2068951375,,,,
36,3,1855219003,-45762997,,,,
36,5,-1008524795,1254572344,,,,
36,6,-509959028,-1864987008,,,,
36,8,363696351,1959553674,,,,
36,9,830921966,231371340,,,,
36,14,1928615338,1893585297,,,,
36,19,1836004306,1228494316,,,,
36,22,-1876944092,-1427532056,,,,
36,22,906640593,-1463462087,,,,
,,,,35,81,-896519861,-465274640
,,,,35,81,-1118600017,-986527089
,,,,35,83,598913368,-265368083
,,,,35,86,-239480694,-150075610
,,,,35,86,1973544437,753475748
,,,,35,88,-604550934,3473940
,,,,35,94,-153828646,-1356037731
,,,,36,10,-1163717313,-357666518
,,,,36,10,-1395789405,-1114833462
,,,,36,17,-1638869649,281175927
,,,,36,17,576088532,1381980580
,,,,36,20,2079296281,-919084206
,,,,36,20,-205863503,-863713023
35,71,1396133326,392326800,35,71,182618851,879073933
35,71,1090050894,1876018892,35,71,1402082620,2134041083
35,71,1090050894,1876018892,35,71,182618851,879073933
35,73,-672616165,-154332915,35,73,191442143,33342497
35,73,-672616165,-154332915,35,73,289784414,-1128263897
35,76,-1771838867,-848095642,35,76,-974505424,253179387
35,76,-1771838867,-848095642,35,76,-299738695,1167048432
35,79,-57834050,963670842,35,79,-1428063899,-1026490779
35,79,-57834050,963670842,35,79,-329240683,172453895
35,79,1016804053,1241618678,35,79,-1428063899,-1026490779
35,79,1016804053,1241618678,35,79,-329240683,172453895
35,79,-778160523,-535120628,35,79,-1428063899,-1026490779
35,79,-778160523,-535120628,35,79,-329240683,172453895
35,80,-178596607,-648988199,35,80,549526219,-222982692
35,80,-178596607,-648988199,35,80,1980050506,-90261182
35,80,-941559538,-288135926,35,80,549526219,-222982692
35,80,-941559538,-288135926,35,80,1980050506,-90261182
35,80,-1361766514,-371233101,35,80,549526219,-222982692
35,80,-1361766514,-371233101,35,80,1980050506,-90261182
35,80,-2106000119,1506050096,35,80,549526219,-222982692
35,80,-2106000119,1506050096,35,80,1980050506,-90261182
35,90,2123356703,-1450548322,35,90,1536786878,-2023214508
35,92,1671824616,415488568,35,92,1100156392,-1470545930
35,92,167272285,-1967795646,35,92,1100156392,-1470545930
35,93,-750857032,2059955430,35,93,-262259417,1174871777
35,93,-750857032,2059955430,35,93,-39458784,-2092116250
35,93,-750857032,2059955430,35,93,-2064941081,-1962796984
35,93,-750857032,2059955430,35,93,-1859594147,-667375138
35,93,-741451866,1882983575,35,93,-262259417,1174871777
35,93,-741451866,1882983575,35,93,-39458784,-2092116250
35,93,-741451866,1882983575,35,93,-2064941081,-1962796984
35,93,-741451866,1882983575,35,93,-1859594147,-667375138
35,95,-1856017710,-511443637,35,95,-978163373,696455598
35,95,-1856017710,-511443637,35,95,-1300638665,187552365
35,95,-2002019925,767850760,35,95,-978163373,696455598
35,95,-2002019925,767850760,35,95,-1300638665,187552365
35,96,-1225760365,-190906115,35,96,-1615724805,-1047241588
35,96,155878186,241989672,35,96,-1615724805,-1047241588
